Date,WE_O3,AE_O3,WE_NO2,AE_NO2,Temp,RelHum,RefSt_O3
2023-10-12 12:00:00,442.5,447.92,434,443.75,24.94,66.58,84
2023-10-12 13:00:00,441.83,450.75,435.67,444.83,26.84,65.71,86
2023-10-12 14:00:00,438.33,445.92,430.46,439.2,28.52,60.35,89.5
2023-10-12 15:00:00,434.83,441.08,425.25,433.58,30.2,54.99,93
2023-10-12 16:00:00,441.58,442.83,435.25,434.08,28.78,59.19,95
2023-10-12 17:00:00,448.25,445.08,449.25,437.67,27.12,61.04,95
2023-10-12 18:00:00,450.75,446.92,453.33,440.17,25.67,63.66,96
2023-10-12 19:00:00,451.08,448.42,452.92,442.17,24.35,66.16,89
2023-10-12 20:00:00,450.5,449.33,448.92,443.33,23.61,66.99,81
2023-10-12 21:00:00,448.67,448.58,444.67,443.17,23.35,67.23,74
2023-10-12 22:00:00,449.58,449.25,441.92,444.33,22.83,68.23,65
2023-10-12 23:00:00,453.33,450.92,440.08,445.83,22.1,68.63,39
2023-10-13 00:00:00,454.83,451.5,437.5,446.17,21.41,69.75,19
2023-10-13 01:00:00,453,452.58,437.25,447.42,20.97,70.76,25
2023-10-13 02:00:00,452.67,452.5,437.08,447.5,20.69,71.48,30
2023-10-13 03:00:00,451.75,453.33,440.92,447.92,20.64,72.55,51
2023-10-13 04:00:00,451.25,453.25,442.25,447.5,20.52,73.24,52
2023-10-13 05:00:00,450.58,453,439.17,447.92,20.68,73.69,50
2023-10-13 06:00:00,449.5,452.17,439.75,447.92,20.55,74.04,56
2023-10-13 07:00:00,449.5,453.08,441.17,447.67,20.64,74.77,58
2023-10-13 08:00:00,450.08,452.67,439.5,448,20.77,74.76,52
2023-10-13 09:00:00,448.25,452.83,438.42,448.17,21.28,74.64,64
2023-10-13 10:00:00,447,454.08,437.25,450.25,23.82,73.29,64
2023-10-13 11:00:00,439.5,447.58,427.58,442.83,26.19,65.73,74
2023-10-13 12:00:00,442.58,448.75,431.5,443.83,25.86,66.93,73
2023-10-13 13:00:00,439.67,448.75,429.67,444.17,27.55,64.68,84
2023-10-13 14:00:00,430.25,444.92,417.83,438.58,30.77,56.43,88
2023-10-13 15:00:00,437.17,441.33,427,433.92,30.16,55.57,88
2023-10-13 16:00:00,438.42,442.92,430,434.42,28.96,58.48,92
2023-10-13 17:00:00,446.92,444.5,445.17,437,27.46,59.24,93
2023-10-13 18:00:00,451.5,446.17,453.83,439.08,26.1,62.9,91
2023-10-13 19:00:00,453.83,448.08,452,442.92,24.74,66.61,70
2023-10-13 20:00:00,452.75,448.92,448.17,443.33,23.78,67.52,64
2023-10-13 21:00:00,451.58,449.25,446.08,444.33,23.49,68.13,59
2023-10-13 22:00:00,449.92,448.92,440.92,445,23.04,68.55,64
2023-10-13 23:00:00,452.08,450.75,441.58,445.92,22.72,68.81,48
2023-10-14 00:00:00,453.08,451.25,437.33,446.33,22.1,69.36,29
2023-10-14 01:00:00,453.42,452,436.58,447.17,21.71,70.57,22
2023-10-14 02:00:00,453.08,451.83,436.33,446.83,21.46,71.01,20
2023-10-14 03:00:00,453,452.58,436,448.17,21.26,71.85,23
2023-10-14 04:00:00,447.67,451.5,433.83,446.58,21.47,72.47,42
2023-10-14 05:00:00,448.25,452.25,435.08,446.75,21.35,72.29,48
2023-10-14 06:00:00,449.58,452.25,436.33,447.67,21.36,72.91,45
2023-10-14 07:00:00,449.5,451.92,437.42,447.33,21.51,73.8,45
2023-10-14 08:00:00,448.75,452.25,437.92,447.33,21.66,74.48,47
2023-10-14 09:00:00,446.42,452.17,433.75,447.25,22.1,73.44,52
2023-10-14 10:00:00,445.92,451.92,438.08,447.75,23.63,73.01,67
2023-10-14 11:00:00,443.17,449.25,434.08,445.08,25.24,70.11,70
2023-10-14 12:00:00,442.92,449.17,430.83,443.67,25.49,68.88,74
2023-10-14 13:00:00,437.75,448.58,425.83,443.33,26.24,66.28,80
2023-10-14 14:00:00,433.96,445.58,420.46,439.75,27.19,59.89,81.5
2023-10-14 15:00:00,430.17,442.58,415.08,436.17,28.14,53.5,83
2023-10-14 16:00:00,435.58,443,423.08,436.17,27.27,54.12,83
2023-10-14 17:00:00,445,444.92,442.08,437.83,26.12,55.69,85
2023-10-14 18:00:00,449,446.08,446.42,439.5,25,59.51,81
2023-10-14 19:00:00,448.83,447.83,444.58,441.42,24.04,61.99,72
2023-10-14 20:00:00,450.42,447.92,446.33,441.92,23.71,63.72,68
2023-10-14 21:00:00,450.83,449,444.5,443.83,23.48,65.61,59
2023-10-14 22:00:00,448.17,448.5,439.25,443.42,23.38,65.95,57
2023-10-14 23:00:00,449.08,449.5,438.75,444.58,23.3,65.9,51
2023-10-15 00:00:00,449,448.5,432.17,444.25,23.18,66.15,26
2023-10-15 01:00:00,452.33,450.75,436.17,446.25,22.47,68.07,22
2023-10-15 02:00:00,450.08,451.33,432.83,446,22.01,68.91,27
2023-10-15 03:00:00,448.83,452.08,434.58,447.42,22.04,69.37,41
2023-10-15 04:00:00,445,450.17,431.75,445.58,22.48,69.1,55
2023-10-15 05:00:00,445.33,450.58,430.67,445.42,22.63,68.54,49
2023-10-15 06:00:00,445.25,450.17,429.17,445.67,22.6,68.54,43
2023-10-15 07:00:00,444.58,450.42,428.42,445.08,22.7,68.92,43
2023-10-15 08:00:00,444.92,450.42,427.58,445.67,22.82,69.04,33
2023-10-15 09:00:00,445.33,450.33,428.42,445.33,23.03,68.81,38
2023-10-15 10:00:00,444.58,449,426.5,444.17,23.25,68.17,34
2023-10-15 11:00:00,447.17,449.08,435.17,444.5,22.86,70.02,43
2023-10-15 12:00:00,447.08,450.42,437.33,445.42,22.5,73.02,53
2023-10-15 13:00:00,447.83,451.75,439.5,446.42,21.99,73.6,63
2023-10-15 14:00:00,443.67,450.58,435.75,446.08,22.62,71.68,72
2023-10-15 15:00:00,440.92,448.67,431.67,444.92,22.93,68.88,74
2023-10-15 16:00:00,442.92,448.92,434.08,443.92,22.81,68.64,71
2023-10-15 17:00:00,444.75,449.25,435.33,444.08,22.75,68.08,66
2023-10-15 18:00:00,449.25,449.33,436.58,444.25,22.53,68.18,50
2023-10-15 19:00:00,450,449.58,436.75,444.67,22.24,68.86,46
2023-10-15 20:00:00,447.58,449.75,436.58,445.17,22.21,68.99,55
2023-10-15 21:00:00,446.83,449.5,436.83,445.42,22.37,68.91,62
2023-10-15 22:00:00,446.83,449.75,438,444.75,22.31,69.31,65
2023-10-15 23:00:00,446.75,449.42,438.92,444.5,22.27,69.37,68
2023-10-16 00:00:00,448.03,449.53,440.31,444.44,21.95,70.22,64
2023-10-16 01:00:00,449.3,449.64,441.69,444.39,21.64,71.08,60
2023-10-16 02:00:00,450.58,449.75,443.08,444.33,21.32,71.93,56
2023-10-16 03:00:00,450.67,452.75,442.67,447.75,20.36,74.51,48
2023-10-16 04:00:00,449.75,452.92,440.33,447.83,20.51,75.69,52
2023-10-16 05:00:00,450.25,452.5,443.5,447.92,20.68,77,61
2023-10-16 06:00:00,450.33,453,440.75,448.08,20.37,77.59,48
2023-10-16 07:00:00,452.83,453.5,443.83,448.25,20.15,81.05,41
2023-10-16 08:00:00,455.5,453.42,441.33,448.42,20.03,81.54,31
2023-10-16 09:00:00,453.42,453.5,438.5,448.67,19.74,82.11,33
2023-10-16 10:00:00,449.75,453.08,433.42,448.67,19.86,80.62,34
2023-10-16 11:00:00,450.33,453.17,433.42,449,20.15,79.29,35
2023-10-16 12:00:00,448.33,452.75,430.58,448.33,20.26,77.19,42
2023-10-16 13:00:00,447.25,452.33,430.83,448.33,20.66,75.3,48
2023-10-16 14:00:00,445.83,452,431,447,21.38,73.84,55
2023-10-16 15:00:00,443.17,450.42,429.5,446.25,22.8,71.59,61
2023-10-16 16:00:00,445.17,448.25,431,443.58,23.12,69.66,60
2023-10-16 17:00:00,449.75,448.33,435.75,443.25,22.85,69.58,45
2023-10-16 18:00:00,449.17,449.5,439.92,444.33,22.32,71.2,59
2023-10-16 19:00:00,451.08,450.58,441.5,444.75,21.69,72.72,55
2023-10-16 20:00:00,450.75,451,439.5,445.58,21.42,73.23,47
2023-10-16 21:00:00,450.5,451.17,440.5,445.67,21.1,74.56,51
2023-10-16 22:00:00,450.25,451.42,436.5,446.25,20.72,74.66,41
2023-10-16 23:00:00,453.25,451.83,435.25,447.08,20.23,74.45,24
2023-10-17 00:00:00,451.5,452.5,434.92,447.58,19.73,75.07,27
2023-10-17 01:00:00,448.75,453.17,435.83,448.33,19.65,76.03,42
2023-10-17 02:00:00,447.83,452.33,431.5,447.58,19.42,75.96,31
2023-10-17 03:00:00,446.92,452.58,426.92,447.42,19.29,76.25,20
2023-10-17 04:00:00,447.25,452.92,426.92,448.25,19.08,76.32,18
2023-10-17 05:00:00,449.25,453.08,427.83,448.33,18.84,76.5,12
2023-10-17 06:00:00,449.17,453.67,429.17,448.5,18.75,76.96,19
2023-10-17 07:00:00,451.67,453.58,429.83,449.25,18.78,77.6,11
2023-10-17 08:00:00,453.17,453.83,432.58,449.33,19.09,77.53,10
2023-10-17 09:00:00,457.42,454.25,436.83,450.33,19.9,77.4,6
2023-10-17 10:00:00,450.58,454.33,432,450.67,22.58,75.58,30
2023-10-17 11:00:00,449.3,452.58,431.53,448.67,23.59,73.58,35.33
2023-10-17 12:00:00,448.03,450.83,431.05,446.67,24.59,71.59,40.67
2023-10-17 13:00:00,446.75,449.08,430.58,444.67,25.6,69.59,46
2023-10-17 14:00:00,437.67,447,421.17,442.25,28.05,64.73,58
2023-10-17 15:00:00,443.67,445.5,428.67,439.83,27.5,64.47,60
2023-10-17 16:00:00,442.58,444.83,431.17,439.33,27.23,64.99,70
2023-10-17 17:00:00,449.67,446.17,441.58,440.17,26.55,65.94,60
2023-10-17 18:00:00,455.67,446.92,447.25,441.25,25.59,68.08,49
2023-10-17 19:00:00,455.75,448.25,449.83,443,24.26,70.99,47
2023-10-17 20:00:00,455.25,449.42,447.25,444.25,23.58,72.52,45
2023-10-17 21:00:00,455.08,450.25,443.08,445.17,23.23,73.55,35
2023-10-17 22:00:00,454.83,450.58,439.42,446.5,23.15,74.03,24
2023-10-17 23:00:00,451.67,450.5,434.83,446.25,23.07,73.8,31
2023-10-19 00:00:00,449.17,448.83,429.5,443.5,23.37,62.77,19
2023-10-19 01:00:00,441.08,448.25,425.25,443.33,23.25,61.43,48
2023-10-19 02:00:00,439.25,447.42,422.67,442.08,23.38,58.34,50
2023-10-19 03:00:00,440.67,447.67,425.5,442.42,23.2,58.08,50
2023-10-19 04:00:00,439.83,447.42,426.58,441.42,23.31,57.3,58
2023-10-19 05:00:00,439.42,447,430.42,441.5,23.38,56.6,65
2023-10-19 06:00:00,442.33,447.33,431.17,441.5,23.18,56.72,55
2023-10-19 07:00:00,444.5,447.25,429.42,441.5,23,57.09,37
2023-10-19 08:00:00,450.92,448.25,430.75,443.25,22.9,57.52,13
2023-10-19 09:00:00,449.5,448.67,430.17,443.5,23.05,57.72,22
2023-10-19 10:00:00,442.58,449.92,429.75,445.25,25.5,55.33,47
2023-10-19 11:00:00,441.5,446.08,425.17,440.92,26.98,53.09,39
2023-10-19 12:00:00,444.33,445.42,431.5,440.25,26.72,54.56,52
2023-10-19 13:00:00,443.5,447.42,433,441.17,26.93,55.98,59
2023-10-19 14:00:00,438.58,444.42,427,438.17,27.31,53,66
2023-10-19 15:00:00,440.33,445.83,429.75,439.17,26.7,53.98,65
2023-10-19 16:00:00,446.17,445.42,439.17,439.42,26.18,55.59,61
2023-10-19 17:00:00,448.83,446.67,441.92,440.5,25.34,57.64,59
2023-10-19 18:00:00,449.25,447.58,440.67,441.92,24.08,58.98,51
2023-10-19 19:00:00,455.42,449.42,453.08,443.92,23.64,62.48,57
2023-10-19 20:00:00,454.92,449.75,455.08,445.17,23.53,67.56,65
2023-10-19 21:00:00,455.83,450.92,455.25,446.17,23.17,71.66,56
2023-10-19 22:00:00,451.67,451.25,448.92,446.83,23.01,73.65,61
2023-10-19 23:00:00,448.75,451.92,446.08,447.75,22.72,75.8,70
2023-10-20 00:00:00,439.75,451,429.75,445.5,20.96,67.98,75
2023-10-20 01:00:00,445.92,451.83,441.58,446.33,19.17,71.01,77
2023-10-20 02:00:00,449.5,453.42,443,449,18.16,73.64,59
2023-10-20 03:00:00,448.5,453.92,443,449.58,18,75.56,67
2023-10-20 04:00:00,448.83,454.25,445.08,449.25,18.07,75.35,76
2023-10-20 05:00:00,447.75,454.25,443.5,448.5,18.63,74.66,76
2023-10-20 06:00:00,441.5,453.25,430.58,448.25,18.93,70.37,75
2023-10-20 07:00:00,441,451.67,428.75,447.08,18.74,65.18,70
2023-10-20 08:00:00,443.83,451,430.75,445.67,18.67,63.27,64
2023-10-20 09:00:00,443.58,451.75,433.5,447.17,18.76,63.09,64
2023-10-20 10:00:00,441,452.92,429.17,447.17,21.58,59.45,61
2023-10-20 11:00:00,438.58,447.58,425.08,443,22.26,53.71,64
2023-10-20 12:00:00,439.5,448.67,426.75,443.33,21.73,54.1,69
2023-10-20 13:00:00,438.67,448.75,427.67,443.92,22.51,53.88,70
2023-10-20 14:00:00,432.83,446.92,418.25,441.92,25.16,46.09,67
2023-10-20 15:00:00,436.33,443.42,425,437.83,24.31,44.79,68
2023-10-20 16:00:00,437.67,445.42,427.67,439.33,23.65,47.39,68
2023-10-20 17:00:00,441.42,445.08,432.75,439,23.37,46.94,62
2023-10-20 18:00:00,444.33,446.17,435,440.08,22.97,48.89,56
2023-10-20 19:00:00,443.92,447.17,435.08,441.42,22.41,49.82,60
2023-10-20 20:00:00,444.33,448.25,435.83,442.58,21.75,50.98,60
2023-10-20 21:00:00,444.67,448.67,436.58,442.5,21.33,52.06,56
2023-10-20 22:00:00,445.67,448.92,436.17,443.75,20.92,52.95,52
2023-10-20 23:00:00,444.58,449.25,434.67,443.58,20.69,53.24,56
2023-10-21 00:00:00,444.58,449.67,437.08,443.83,20.06,53.66,64
2023-10-21 01:00:00,443.75,450.08,438.67,444.58,19.66,53.76,70
2023-10-21 02:00:00,444.42,450.33,438.92,444.67,19.23,54.93,69
2023-10-21 03:00:00,444.17,451,438.25,445.25,18.8,55.59,67
2023-10-21 04:00:00,443.92,451.17,436.5,445.5,18.36,55.23,67
2023-10-21 05:00:00,443.92,451.42,435.83,446,18.3,54.65,65
2023-10-21 06:00:00,443.08,451.42,434.42,445.83,17.92,54.08,65
2023-10-21 07:00:00,444.83,451.58,433,445.75,17.66,54.07,53
2023-10-21 08:00:00,443.58,451.42,433.75,446.33,17.26,53.42,60
2023-10-21 09:00:00,444.17,451.33,435.33,446.83,17.17,52.95,60
2023-10-21 10:00:00,442.58,453.33,433.25,447.58,19.98,50.35,63
2023-10-21 11:00:00,440.08,448.5,431,444.67,20.12,46.28,64
2023-10-21 12:00:00,441.5,450.33,431.83,444.42,19.56,47.69,71
2023-10-21 13:00:00,441.5,450.67,433.75,445,20.23,47.68,74
2023-10-21 14:00:00,434.83,448,424.58,443.5,23.02,40.58,75
2023-10-21 15:00:00,436.75,445.83,427.83,440,22.85,39.11,78
2023-10-21 16:00:00,439.33,446.42,430.92,440.67,22.79,41.31,76
2023-10-21 17:00:00,442.33,446.58,435.25,440.58,22.19,40.26,75
2023-10-21 18:00:00,442.5,447.5,435.58,441,21.11,40.7,75
2023-10-21 19:00:00,447.58,448.58,439.42,442.67,20.01,42.3,58
2023-10-21 20:00:00,446.92,449.17,438.42,443.92,19.32,43.89,59
2023-10-21 21:00:00,447.17,450.08,439.42,443.92,18.59,44.19,62
2023-10-21 22:00:00,446,450.42,439.92,444.67,18.05,44.81,68
2023-10-21 23:00:00,446.92,450.83,439.33,444.92,17.61,45.26,65
2023-10-22 00:00:00,447.58,452,438.67,446.83,17.37,45.88,61
2023-10-22 01:00:00,445.33,451.58,435.83,445.83,17.55,45.82,59
2023-10-22 02:00:00,445.92,450.92,434.75,445.33,17.14,46.16,53
2023-10-22 03:00:00,447.5,451.42,435.67,446.33,16.37,47.35,46
2023-10-22 04:00:00,447.75,452,437.17,447.5,15.62,48.32,49
2023-10-22 05:00:00,447.83,453.33,437.25,448.33,15.41,49.04,48
2023-10-22 06:00:00,446.75,453.08,435.75,448.33,15.32,49.41,50
2023-10-22 07:00:00,446.83,453,436.08,448.17,15.49,50.09,54
2023-10-22 08:00:00,448.17,453.5,436.92,449,15.36,50.55,46
2023-10-22 09:00:00,446.58,453.92,436.17,449.5,16.13,50.99,51
2023-10-22 10:00:00,446.5,453.83,435.17,449.25,17.77,50.66,52
2023-10-22 11:00:00,443.67,451.5,433.42,446.58,19.7,48.77,58
2023-10-22 12:00:00,444.25,450.58,435.58,444.83,20.3,48.8,62
2023-10-22 13:00:00,444.42,450.33,437.33,444.42,20.49,49.61,71
2023-10-22 14:00:00,439.58,450.33,431.67,445.5,22.98,45.71,74
2023-10-22 15:00:00,438.25,445.75,432.83,441.25,23.14,43.71,84
2023-10-22 16:00:00,442.83,447.58,438.17,442,22.38,45.86,86
2023-10-22 17:00:00,443.67,448.58,440.25,443.17,21.89,46.11,84
2023-10-22 18:00:00,446.08,448.75,442.17,442.5,21.32,46.59,79
2023-10-22 19:00:00,448,449.42,444.42,443.92,20.69,48.99,75
2023-10-22 20:00:00,447.83,449.75,444.83,444.58,20.22,50.49,75
2023-10-22 21:00:00,450.17,451.08,446.08,445.75,20.05,51.48,71
2023-10-22 22:00:00,451.08,450.92,451.17,445.5,20.08,55.47,80
2023-10-22 23:00:00,452.75,451.92,454.08,446.83,20.31,58.88,78
2023-10-23 00:00:00,450.96,452.21,451.96,447.46,20.3,61.47,80
2023-10-23 01:00:00,449.17,452.5,449.83,448.08,20.3,64.06,82
2023-10-23 02:00:00,448.58,452.5,448,447.5,20.39,64.47,82
2023-10-23 03:00:00,450.08,452.17,451.5,446.75,20.54,67.14,83
2023-10-23 04:00:00,451.42,452.67,455.58,447.67,20.77,70.78,86
2023-10-23 05:00:00,452.25,453.08,454.75,448.5,21.24,72.85,87
2023-10-23 06:00:00,453,453,454.92,448.67,21.3,74.5,81
2023-10-23 07:00:00,454.17,453.33,453.92,449.08,21.55,77.63,74
2023-10-23 08:00:00,453.75,453.25,450.33,449,21.9,77.94,60
2023-10-23 09:00:00,455.42,452.92,445.5,450.25,22.58,75.7,41
2023-10-23 10:00:00,449.33,452.75,436.58,450.42,24,71.73,40
2023-10-23 11:00:00,443.42,449.58,427.17,446.25,25.73,67.26,45
2023-10-23 12:00:00,442.33,449,431.33,445,25.82,66.85,64
2023-10-23 13:00:00,437.33,448.25,420.92,444.25,26.55,64.65,61
2023-10-23 14:00:00,437.16,446.78,421.2,442.11,26.78,60.97,63
2023-10-23 15:00:00,437,445.3,421.47,439.97,27.02,57.29,65
2023-10-23 16:00:00,436.83,443.83,421.75,437.83,27.25,53.61,67
2023-10-23 17:00:00,433.92,442.92,418,436.33,26.41,49.46,68
2023-10-23 18:00:00,439.25,443.58,425.33,437.5,25.12,49.02,55
2023-10-23 19:00:00,443,444.42,429.58,438.67,23.71,49.95,47
2023-10-23 20:00:00,444.67,446,432.33,440.67,23.1,50.7,49
2023-10-23 21:00:00,445.08,446.58,430.92,441.33,22.93,51.08,39
2023-10-23 22:00:00,446.25,447,431.17,441.75,22.48,51.59,36
2023-10-23 23:00:00,448.75,448.25,431.58,442.75,21.7,52.39,27
2023-10-24 00:00:00,451.08,450.08,442.5,444.92,21.57,55.07,44
2023-10-24 01:00:00,447,449,438.83,443.67,21.92,55.8,58
2023-10-24 02:00:00,450.92,449.17,445.5,443.5,20.94,59.98,47
2023-10-24 03:00:00,450.58,451.67,446.17,446.25,19.72,64.22,54
2023-10-24 04:00:00,451.42,453,452.67,448.33,18.61,68.34,70
2023-10-24 05:00:00,449.17,453.17,446.25,448.67,18.59,69.2,64
2023-10-24 06:00:00,447.75,453.25,439.67,449.33,18.15,69.77,56
2023-10-24 07:00:00,447,453.75,436.17,449,17.82,70.08,46
2023-10-24 08:00:00,446.25,453.33,431,448.5,17.71,68.69,35
2023-10-24 09:00:00,446,453.58,433,449.42,17.77,67.92,43
2023-10-24 10:00:00,443.42,453.92,430.67,449.75,20.71,63.82,52
2023-10-24 11:00:00,439.83,450.42,426.25,446.33,20.58,59.26,58
2023-10-24 12:00:00,439.33,451.5,426.25,446.25,20.4,59.07,62
2023-10-24 13:00:00,436.83,449.75,422.58,444.75,21.13,56.25,66
2023-10-24 14:00:00,429.58,448.25,412.83,443.75,24.56,46.69,70
2023-10-24 15:00:00,433.08,444.25,418.67,438.92,23.74,41.9,72
2023-10-24 16:00:00,435.17,445.08,423.25,439.67,23.27,43.93,74
2023-10-24 17:00:00,436.46,445.54,425.62,439.88,22.72,41.56,73.5
2023-10-24 18:00:00,437.75,446,428,440.08,22.18,39.2,73
2023-10-24 19:00:00,441.67,446.67,431.75,440.25,21.06,40.84,63
2023-10-24 20:00:00,445.33,448,434.17,441.83,20.26,42.96,51
2023-10-24 21:00:00,445.17,448.67,435.33,441.92,19.69,43.66,58
2023-10-24 22:00:00,444.58,449.33,436.67,443.33,19.19,44.47,61
2023-10-24 23:00:00,444.17,450,436.17,443.67,19.21,44.9,66
2023-10-25 00:00:00,443.67,449.58,435.58,444,19.35,45.06,62
2023-10-25 01:00:00,443,449.33,435,443.33,19.15,45.06,65
2023-10-25 02:00:00,444.75,448.92,437.25,444.58,18.37,46.53,66
2023-10-25 03:00:00,446.33,450.08,441.5,445.17,18.01,48.84,67
2023-10-25 04:00:00,446.83,451.25,441.42,445.75,17.66,50.99,65
2023-10-25 05:00:00,446.25,452,440.58,446.67,17.63,51.78,64
2023-10-25 06:00:00,446.08,452.25,439,446.42,17.54,52.56,62
2023-10-25 07:00:00,445.67,452.25,437.92,447.42,17.98,53.44,58
2023-10-25 08:00:00,445.67,451.75,436.25,446.08,18.25,53.91,52
2023-10-25 09:00:00,446.92,452,438.33,447.17,18.21,55.28,52
2023-10-25 10:00:00,444.08,452.75,434.92,447.58,21.25,53.67,54
2023-10-25 11:00:00,442.58,450,433,445,21.42,51.21,59
2023-10-25 12:00:00,441.42,450.42,432,446.5,21.6,52.15,61
2023-10-25 13:00:00,438.17,449.5,426.42,445,22.79,50.17,66
2023-10-25 14:00:00,434.75,447.33,421.83,441.42,23.87,46.31,68
2023-10-25 15:00:00,435.25,445.33,423.25,439.83,24.06,43.81,68
2023-10-25 16:00:00,440.17,446,427.67,440,23.51,45.06,60
2023-10-25 17:00:00,442.5,445.92,430.25,440.92,23.47,46.5,51
2023-10-25 18:00:00,442.67,446.33,431.42,441.08,23.22,46.94,53
2023-10-25 19:00:00,445.42,447.33,434.67,442.67,22.58,48.67,50
2023-10-25 20:00:00,445.58,448.5,435.5,443.75,22.22,49.89,50
2023-10-25 21:00:00,444.83,448.67,433.58,444.17,22.02,50.37,48
2023-10-25 22:00:00,443.83,449.33,434,443.75,21.71,50.94,53
2023-10-25 23:00:00,442.58,449.5,433.33,444.42,21.73,51.08,57
2023-10-26 00:00:00,443.08,449.17,432.5,443.92,21.51,51.42,54
2023-10-26 01:00:00,443.42,450.25,433.5,444.83,21.2,52.87,59
2023-10-26 02:00:00,443.33,449.33,434.42,444.5,21.13,53.87,60
2023-10-26 03:00:00,442.75,450.08,434.33,445.33,21.21,54.5,58
2023-10-26 04:00:00,443.17,450.58,433.67,445.33,21.27,55.04,54
2023-10-26 05:00:00,442.25,449.92,431.42,445.08,21.56,55.2,50
2023-10-26 06:00:00,443.67,450.08,430.5,444.25,21.6,55.72,44
2023-10-26 07:00:00,446.75,450,428.25,444.67,21.57,56.11,21
2023-10-26 08:00:00,445.5,450.42,429.83,445.83,21.63,56.89,31
2023-10-26 09:00:00,443.42,449.67,427.5,445.5,22.08,56.7,32
2023-10-26 10:00:00,443.33,449.83,425.58,445.83,22.71,56.29,28
2023-10-26 11:00:00,441.83,448.75,421.08,444.5,23.41,54.82,24
2023-10-26 12:00:00,444.5,448.5,419.75,445.25,24.52,53.76,12
2023-10-26 13:00:00,440.42,446.58,420.25,442.58,25.59,52.83,32
2023-10-26 14:00:00,438.75,447.25,423.17,442.33,26.87,52.14,44
2023-10-26 15:00:00,440.67,445,427.92,440.42,27.06,52.26,49
2023-10-26 16:00:00,436.75,444.33,418.17,439.83,27.26,52.22,40
2023-10-26 17:00:00,440.33,444.5,422.67,439.08,26.24,51.38,39
2023-10-26 18:00:00,444.83,446,428.25,440.25,24.47,52.3,30
2023-10-26 19:00:00,446.25,447.67,430.92,442.5,23.69,54.97,23
2023-10-26 20:00:00,437.92,447.42,421.25,442.5,23.65,53.8,39
2023-10-26 21:00:00,438.08,447.5,424.92,442.58,23.35,52.4,54
2023-10-26 22:00:00,437.33,447.42,426.92,442.17,23.19,51.44,63
2023-10-26 23:00:00,439.08,447.5,429.33,441.58,23.1,51.09,60
2023-10-27 00:00:00,439.83,447.75,431.33,442.33,22.61,51.59,66
2023-10-27 01:00:00,440.83,448.25,433.42,443.25,21.92,51.5,72
2023-10-27 02:00:00,436.5,448.75,427.25,442.83,21.59,48.44,80
2023-10-27 03:00:00,435.25,447.75,426,442,21.33,42.79,85
2023-10-27 04:00:00,438.25,448,431.25,441.83,20.82,42.07,83
2023-10-27 05:00:00,440.17,448.08,433.25,442.42,20.37,42.36,77
2023-10-27 06:00:00,440.42,448.75,433.92,442.92,19.85,41.69,77
2023-10-27 07:00:00,443,448.92,435.17,443,19.34,42.97,63
2023-10-27 08:00:00,446.25,449.67,435.83,444.17,18.77,44.52,54
2023-10-27 09:00:00,445.67,450.75,437.75,444.92,18.56,45.82,58
2023-10-27 10:00:00,445.5,450.67,436.83,445.33,18.82,46.33,59
2023-10-27 11:00:00,444.83,449.83,436.42,444.58,19.16,46.32,62
2023-10-27 12:00:00,444.5,450.58,437,445.75,19.69,46.73,65
2023-10-27 13:00:00,440.67,449.92,431.75,444.67,20.97,45.11,70
2023-10-27 14:00:00,432.17,448.17,421.67,443.33,24.28,39.41,71
2023-10-27 15:00:00,433.25,443.83,422.33,438.83,24.19,35.76,74
2023-10-27 16:00:00,435.67,445.08,425.83,439.33,23.59,38.05,73
2023-10-27 17:00:00,439.83,445,431.83,439.67,23.31,37.61,70
2023-10-27 18:00:00,441.67,445.67,433.25,440.75,22.89,38.79,66
2023-10-27 19:00:00,448.58,447,440.58,440.83,22.14,41.34,55
2023-10-27 20:00:00,452,448.83,445.5,443.42,21.11,46.02,52
2023-10-27 21:00:00,447.75,450.08,439.25,444.17,20.36,46.74,52
2023-10-27 22:00:00,443.92,450.08,435.17,444.5,20.19,45.93,61
2023-10-27 23:00:00,443.33,450.08,434.67,444.58,20.21,45.64,64
2023-10-28 00:00:00,443.5,450.25,433,445,20.21,45.61,58
2023-10-28 01:00:00,443.33,449.92,435.67,444,19.96,46.28,67
2023-10-28 02:00:00,444.42,450.33,434.58,444.83,19.6,46.93,60
2023-10-28 03:00:00,444.92,450.42,433.08,445,18.9,47.67,56
2023-10-28 04:00:00,445.58,451.58,435.25,446.75,18.08,49.13,54
2023-10-28 05:00:00,446.67,452.17,436.08,447.33,17.67,50,50
2023-10-28 06:00:00,447.17,452.58,437.17,447.33,17.12,50.96,49
2023-10-28 07:00:00,446.42,452.67,437.5,448.17,17.05,52.8,57
2023-10-28 08:00:00,448.33,452.75,433.5,447.83,16.91,52.9,34
2023-10-28 09:00:00,450.25,453.58,432.5,449.33,17.3,53.08,19
2023-10-28 10:00:00,443.33,453.83,431.5,449,21.07,50.62,52
2023-10-28 11:00:00,439.58,449.5,426.17,444.67,21.73,47.13,57
2023-10-28 12:00:00,438.5,448.42,425.92,444.5,22.39,46.28,63
2023-10-28 13:00:00,438.17,447.92,425.5,443.17,23.04,45.6,64
2023-10-28 14:00:00,435.92,447.08,424,442.25,24.08,44.04,69
